upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
PXVFWM,PXVFZM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,1,1,20,0,1.33081151088,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,13,1,0.940852850248,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
BKDXWF,BKDXWF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,10,1,1.61084189078,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,4,4,18,1,1.37077301,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
ZKSWVJ,ZKSWVJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,2,1,1.52076606611,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,6,6,21,1,1.66085390226,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,16,1,1.28073631485,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
XDPVFN,XDPVFN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,7,1,1.23074483033,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
HNDKLM,HNDKLM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,3,1,1.13077180404,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
MNTWLX,MNTWLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,8,1,1.39075472176,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
JRTLNM,JRTLNM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,5,1,1.79088384916,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,12,12,19,1,1.26078860087,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
DWQRVK,DPQRVK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,14,1,1.10080757547,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
KWDCXG,KWDCXG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,9,1,1.12073764911,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,11,1,1.69080305634,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,17,0,1.69084892126,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
RDNCQM,RDNCQB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,23,1,1.9309155569,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
MLVDZG,MLVDZG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,1,1,2.07087830689,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,22,1,1.91081966393,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
QGNXBF,QGNXBF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,4,1,2.00091826069,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
QVPSKN,RVPSKN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,12,1,0.980808576163,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,0,1,1.91092037432,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
JZVSPX,JZVSPX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,6,1,1.45091218278,2021_jan_25_1225,99.9852804887,Control Task #6k,001,NENA_027,
