upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,7,1,2.24100779649,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,6,1,1.700496053,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,14,1,0.840347654059,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,4,1,1.89069321691,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,1,1,1.34074889698,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,16,1,1.18094516283,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,13,1,1.91080764331,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,0,1,1.55043953901,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,12,1,1.20074398328,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,5,1,2.1208591153,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,1.85090217114,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,8,1,1.68087139314,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,22,1,1.97077630082,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,13,13,18,1,1.89098957859,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,2,1,1.99089521754,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,11,1,2.23103413548,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,16,16,19,1,1.50060555287,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,3,1,1.74096610059,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,17,1,2.00060426992,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,15,1,0.890466134584,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,9,1,1.83057734078,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,1.21037670007,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,23,1,2.04093896617,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,23,23,20,1,1.35086560704,2020_sep_08_1504,99.9801823348,Control Task #6k,001,NENA_004,
