upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
BLG,BSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,0,0,18,,,,,1,0.620787457439,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
QNB,QNB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1,0.660492290797,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
XTK,XTK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,2,2,5,,,,,1,0.790432903377,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
CBN,CMN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,3,3,19,,,,,1,0.600233431434,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
GVN,RVN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,4,4,13,,,,,1,0.640493137538,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
ZLW,ZLW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,5,5,3,,,,,1,0.509489286145,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
FRQ,MRQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,6,6,14,,,,,1,0.560726171263,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
GZK,GZK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,7,7,2,,,,,1,0.600327406994,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
NLX,NLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,8,8,8,,,,,1,0.620538887279,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
KTM,XTM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,9,9,15,,,,,1,0.66036784535,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
RBT,RBT,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,10,10,1,,,,,1,0.550133233606,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
RBN,RBW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,11,11,20,,,,,1,0.690359198314,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
WJP,WJZ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,12,12,22,,,,,1,1.35057982598,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
NRK,NRK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,13,13,9,,,,,1,0.770669490852,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
ZKJ,ZKV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,14,14,21,,,,,1,1.28084867947,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
VSG,VSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,15,15,4,,,,,1,0.630771638753,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
VXL,VXD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,16,16,23,,,,,1,0.700637814994,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
FHP,FHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,17,17,11,,,,,1,0.610666321983,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
KTS,KTS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,18,18,10,,,,,1,0.550992163786,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
BGQ,BWQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,19,19,17,,,,,1,0.620000692788,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
TLJ,TXJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,20,20,16,,,,,1,0.580747455282,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
SVB,PVB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,21,21,12,,,,,1,0.84075697472,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
WSV,WSV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,22,22,6,,,,,1,0.78023222547,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
HVD,HVD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,23,23,7,,,,,1,0.600621842357,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
HNDKLM,HNDKLM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,1.70079144739,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,1,1,19,1,1.45077380693,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
PXVFWM,PXVFZM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,2,2,20,1,1.75072486266,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
BKDXWF,BKDXWF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,10,1,2.27092800382,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
MNTWLX,MNTWLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,8,1,1.39083792841,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
JZVSPX,JZVSPX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,6,1,1.34078584093,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,6,6,21,1,1.06069153181,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,7,7,18,1,1.05076829027,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
RDNCQM,RDNCQB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,23,1,1.42072472154,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,0,1,1.26081392455,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
ZKSWVJ,ZKSWVJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,2,1,1.47087495414,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
MLVDZG,MLVDZG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,1,1,1.44088905368,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
DWQRVK,DPQRVK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,14,1,0.960624241459,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,0.830606652315,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,16,0,0.990648630201,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
QVPSKN,RVPSKN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,12,1,0.760660612887,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,22,1,1.97073062307,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
DVBWHP,DCBWHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,15,1,0.890608281652,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
KWDCXG,KWDCXG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,9,1,1.17080650914,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
QGNXBF,QGNXBF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,4,1,1.76094157735,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,11,1,1.50084513854,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,17,1,1.83096042378,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
XDPVFN,XDPVFN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,7,1,1.35087971385,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
JRTLNM,JRTLNM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,5,1,1.86065317182,2020_okt_08_1056,99.9840299136,Control Task #6k,001,NENA_015,
