upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,16,1,1.70085271064,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,15,15,19,1,1.56083060547,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,17,1,0.860724249173,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,17,17,18,1,1.47072411446,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,11,1,1.65097077383,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,13,1,1.08079806994,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,1.14082715434,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,1.64081592856,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,1.12074230023,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
DVBWHP,DCBWHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,15,1,1.51088452131,2021_mar_02_1232,100.299564743,Control Task #6k,001,NENA_033,
