upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
ZLW,ZLW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,11,11,3,,,,,1,0.710558811379,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
FRQ,MRQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,12,12,14,,,,,1,0.550780798965,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
TLJ,TXJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,13,13,16,,,,,1,0.590348357449,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
NLX,NLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,14,14,8,,,,,1,0.860710583507,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
RBN,RBW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,15,15,20,,,,,0,1.48085175853,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
ZKJ,ZKV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,16,16,21,,,,,0,1.21066657857,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
VSG,VSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,17,17,4,,,,,1,0.960602431433,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
KTS,KTS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,18,18,10,,,,,1,1.0510165397,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
QNB,QNB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,19,19,0,,,,,1,1.17066217808,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
NRK,NRK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,20,20,9,,,,,1,0.6407372174,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
RBT,RBT,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,21,21,1,,,,,1,1.07081619536,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
CBN,CMN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,22,22,19,,,,,1,0.950794654747,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
FHP,FHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,23,23,11,,,,,1,1.10088163827,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
JRTLNM,JRTLNM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,5,1,3.28110398508,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
HNDKLM,HNDKLM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,1.59091253153,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
DVBWHP,DCBWHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,15,1,0.970699190977,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,13,1,1.11083759484,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,16,1,1.37088303667,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,17,1,1.63088100963,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
QVPSKN,RVPSKN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,12,1,0.720749546481,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,7,7,19,1,2.76096146297,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
JZVSPX,JZVSPX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,6,1,1.55065827793,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
RDNCQM,RDNCQB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,23,1,2.23082064717,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
KWDCXG,KWDCXG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,9,1,1.60074660854,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,11,11,18,1,1.58080614991,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,22,0,1.49079071611,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
PXVFWM,PXVFZM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,13,13,20,1,3.1411586641,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
DWQRVK,DPQRVK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,1.4507978621,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
MLVDZG,MLVDZG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,1,1,1.98101276784,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
ZKSWVJ,ZKSWVJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,2,1,2.40077720673,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,11,1,1.69095704964,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,18,18,21,1,1.88097594739,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
BKDXWF,BKDXWF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,10,1,1.69070495139,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
XDPVFN,XDPVFN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,7,1,2.0008887586,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,0,1,1.51065772626,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
QGNXBF,QGNXBF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,4,1,1.88095542031,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
MNTWLX,MNTWLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,8,1,1.66084542079,2020_okt_01_1230,99.9731295724,Control Task #6k,001,NENA_012,
