digit1,digit2,feed_C,feed_I,digit3,digit4,digit5,digit6,digit7,digit8,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,two_digits.thisRepN,two_digits.thisTrialN,two_digits.thisN,two_digits.thisIndex,three_digits.thisRepN,three_digits.thisTrialN,three_digits.thisN,three_digits.thisIndex,four_digitss.thisRepN,four_digitss.thisTrialN,four_digitss.thisN,four_digitss.thisIndex,five_digits.thisRepN,five_digits.thisTrialN,five_digits.thisN,five_digits.thisIndex,six_digits.thisRepN,six_digits.thisTrialN,six_digits.thisN,six_digits.thisIndex,seven_digits.thisRepN,seven_digits.thisTrialN,seven_digits.thisN,seven_digits.thisIndex,eight_digits.thisRepN,eight_digits.thisTrialN,eight_digits.thisN,eight_digits.thisIndex,grating.started,grating.stopped,text.started,text.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,grating_13.started,grating_13.stopped,text_14.started,text_14.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_22.started,grating_22.stopped,text_26.started,text_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_20.started,grating_20.stopped,text_21.started,text_21.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,ISI_11.started,ISI_11.stopped,grating_21.started,grating_21.stopped,text_25.started,text_25.stopped,ISI_2.started,ISI_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,ISI.started,ISI.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,ISI_3.started,ISI_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,grating_11.started,grating_11.stopped,response,print_response.started,print_response.stopped,text_11.started,text_11.stopped,text_13.started,text_13.stopped,grating_14.started,grating_14.stopped,text_15.started,text_15.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_16.started,text_16.stopped,grating_15.started,grating_15.stopped,text_17.started,text_17.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_16.started,grating_16.stopped,print_response_2.started,print_response_2.stopped,text_18.started,text_18.stopped,text_19.started,text_19.stopped,grating_19.started,grating_19.stopped,text_23.started,text_23.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_24.started,text_24.stopped,grating_18.started,grating_18.stopped,text_22.started,text_22.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_12.started,grating_12.stopped,text_12.started,text_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI_4.started,ISI_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,ISI_5.started,ISI_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,ISI_6.started,ISI_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,ISI_7.started,ISI_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,ISI_8.started,ISI_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,ISI_9.started,ISI_9.stopped,grating_10.started,grating_10.stopped,text_10.started,text_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,6,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051257091472507454,None,251.41273679916048,None,251.41273679916048,251.91148176040224,0.009506349284492899,None,252.42211607296304,None,252.42211607296304,None,0.008450776052995934,None,255.42259942164856,None,255.42259942164856,None,0.005604278871032875,None,254.44253474850484,None,254.44253474850484,None,256.43285141726665,None,64,256.43285141726665,None,256.43285141726665,None,256.43285141726665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.09322503585827,None,260.09322503585827,None,space,1.9360783390511642,260.09322503585827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
5,7,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005591096634816495,None,262.0441579276885,None,262.0441579276885,262.5434077269074,0.0010751701811386738,None,263.06408908497906,None,263.06408908497906,None,0.0084530212025129,None,266.0545343687536,None,266.0545343687536,None,0.001428268102245056,None,265.06440276448484,None,265.06440276448484,None,267.0647639128729,None,75,267.0647639128729,None,267.0647639128729,None,267.0647639128729,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.85544121684507,None,270.85544121684507,None,space,2.165900856749431,270.85544121684507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
6,2,,,9,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007753881543976604,None,273.055817632252,None,273.055817632252,273.5554048454178,0.00040993228685692884,None,274.0559959612965,None,274.0559959612965,None,0.007093422609614208,None,279.0469656479254,None,279.0469656479254,None,0.00048755032366898376,None,276.0564270300638,None,276.0564270300638,None,280.05714194991924,None,926,280.05714194991924,None,280.05714194991924,None,280.05714194991924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.84924011300245,None,291.84924011300245,None,space,4.587591313451412,291.84924011300245,None,0.001443663419195218,None,278.0568010078805,None,278.0568010078805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
4,7,,,5,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004438693298652652,None,296.4601197242191,None,296.4601197242191,296.95971142768394,0.0007354790141107515,None,297.4703444573024,None,297.4703444573024,None,0.00844243692336022,None,302.46122786602973,None,302.46122786602973,None,0.0015062068778206594,None,299.4707081715751,None,299.4707081715751,None,303.47141282788834,None,574,303.47141282788834,None,303.47141282788834,None,303.47141282788834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.06258675900426,None,310.06258675900426,None,space,8.909824198353817,310.06258675900426,None,0.003155750533551327,None,301.47102345476014,None,301.47102345476014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
8,2,,,7,9,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007394978307274869,None,319.0042369184739,None,319.0042369184739,319.503816113247,0.0063740445311850635,None,320.0046243671877,None,320.0046243671877,None,0.007612372955918545,None,324.9953515776342,None,324.9953515776342,None,0.0004051212508784374,None,322.00475105778605,None,322.00475105778605,None,327.00565617390566,None,9728,327.00565617390566,None,327.00565617390566,None,327.00565617390566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.088620875018,None,342.088620875018,None,space,5.763287438194311,342.088620875018,None,0.0015584867942379788,None,324.005152939606,None,324.005152939606,None,0.001501716578786727,None,326.0055413505288,None,326.0055413505288,None,,,,,,,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
4,9,,,6,8,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004675716974816169,None,347.8702762047469,None,347.8702762047469,348.36908210577167,0.001106249468648457,None,348.87971738053966,None,348.87971738053966,None,0.00845398340788961,None,353.88060902575853,None,353.88060902575853,None,0.001395232327922713,None,350.8900880483616,None,350.8900880483616,None,355.8909944474235,None,8924,355.8909944474235,None,355.8909944474235,None,355.8909944474235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.7030705952093,None,368.7030705952093,None,space,4.980546418151789,368.7030705952093,None,0.003059850561839994,None,352.89042610378056,None,352.89042610378056,None,0.0014109483763604658,None,354.8908202879429,None,354.8908202879429,None,,,,,,,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
6,5,,,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075797220633830875,None,373.71389350035497,None,373.71389350035497,374.21380369436156,0.0004407229134812951,None,374.7144419583856,None,374.7144419583856,None,0.007611410750541836,None,383.7059540090686,None,383.7059540090686,None,0.0004452132143342169,None,376.7148194642941,None,376.7148194642941,None,384.71627432138666,None,34856,384.71627432138666,None,384.71627432138666,None,384.71627432138666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.18101809205837,None,412.18101809205837,None,space,6.189888679056821,412.18101809205837,None,0.00116141601029085,None,378.7151588026554,None,378.7151588026554,None,0.003110206065684906,None,380.7154837079106,None,380.7154837079106,None,0.0009760307802935131,None,382.71590002283665,None,382.71590002283665,None,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
1,5,,,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004545819017948816,None,418.39235244233896,None,418.39235244233896,418.891954409346,0.0013846480505890213,None,419.4026143807623,None,419.4026143807623,None,0.00808609956948203,None,428.39423997187805,None,428.39423997187805,None,0.0014471915110334521,None,421.4029517947092,None,421.4029517947092,None,429.40443102771496,None,64851,429.40443102771496,None,429.40443102771496,None,429.40443102771496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.5868869778751,None,444.5868869778751,None,space,3.831446017618873,444.5868869778751,None,0.002841429557520314,None,423.4033350738591,None,423.4033350738591,None,0.001509414234533324,None,425.4036862794401,None,425.4036862794401,None,0.0015206399839371443,None,427.40404967297764,None,427.40404967297764,None,,,,,,,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
5,3,,,7,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005617781844193814,None,448.45792172253095,None,448.45792172253095,448.9574521654795,0.0003999894797743764,None,449.4580801659613,None,449.4580801659613,None,0.007630334155692253,None,460.45006690546506,None,460.45006690546506,None,0.002292009319717181,None,451.45842848492066,None,451.45842848492066,None,461.46028939339885,None,841735,461.46028939339885,None,461.46028939339885,None,461.46028939339885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.82320760066614,None,477.82320760066614,None,space,6.074711851055326,477.82320760066614,None,0.000995916394458618,None,453.4588871369597,None,453.4588871369597,None,0.0015289791117538698,None,455.4591414803617,None,455.4591414803617,None,0.0031567127425660146,None,457.4594753662168,None,457.4594753662168,None,0.001273994237635634,None,459.4599045105697,None,459.4599045105697,None,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
7,2,,,4,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003897291451721685,None,483.9242990000748,None,483.9242990000748,484.42390609885297,0.0013461597682180582,None,484.93456574953416,None,484.93456574953416,None,0.008075194558841758,None,495.92647807835783,None,495.92647807835783,None,0.007000762067036703,None,486.9348528079772,None,486.9348528079772,None,496.9367679207862,None,68.427,496.9367679207862,None,496.9367679207862,None,496.9367679207862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5594618311698,None,513.5594618311698,None,space,5.601756605232367,513.5594618311698,None,0.0013009360336582176,None,488.93530985633515,None,488.93530985633515,None,0.0032218220876529813,None,490.9355000526011,None,490.9355000526011,None,0.001553034288008348,None,492.93602413471854,None,492.93602413471854,None,0.0015466195745830191,None,494.9363907356128,None,494.9363907356128,None,,,,,,,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
8,1,,,4,9,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005611687867713044,None,519.2008081256463,None,519.2008081256463,519.700353643173,0.0005427168616733979,None,520.2009922279321,None,520.2009922279321,None,0.007618146197273745,None,533.193363208793,None,533.193363208793,None,0.0023757213366479846,None,522.2013254723151,None,522.2013254723151,None,534.2035055128054,None,23.6...,534.2035055128054,None,534.2035055128054,None,534.2035055128054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.937192254105,None,555.937192254105,None,space,5.39947726497121,555.937192254105,None,0.0014911323014530353,None,524.201732165171,None,524.201732165171,None,0.0012589196612680098,None,526.2020618814604,None,526.2020618814604,None,0.0009138080549746519,None,528.2024512545904,None,528.2024512545904,None,0.0029562529362010537,None,530.2027784049951,None,530.2027784049951,None,0.0015187155677267583,None,532.2031976065427,None,532.2031976065427,None,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
4,7,,,3,9,6,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004785087845448288,None,561.3493331263526,None,561.3493331263526,561.848080653479,0.00021877381550439168,None,562.3586954011625,None,562.3586954011625,None,0.008445965018836432,None,575.3610608268827,None,575.3610608268827,None,0.0014202497113728896,None,564.3690747288492,None,564.3690747288492,None,576.3712105078139,None,82..374,576.3712105078139,None,576.3712105078139,None,576.3712105078139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.7448204393313,None,597.7448204393313,None,space,2.215460935676674,597.7448204393313,None,0.0011347949475748464,None,566.3694217648681,None,566.3694217648681,None,0.0014827931718173204,None,568.3697614239645,None,568.3697614239645,None,0.0014677185936307069,None,570.3701405335505,None,570.3701405335505,None,0.0015292998468794394,None,572.3705263785869,None,572.3705263785869,None,0.0014786236079089576,None,574.3708849610884,None,574.3708849610884,None,,,,,,,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
9,4,,,3,7,6,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004677384800743312,None,599.9956088076578,None,599.9956088076578,600.4951042904177,0.000383952696211054,None,600.9957653266756,None,600.9957653266756,None,0.007044350048090564,None,615.98842112083,None,615.98842112083,None,0.0004920406227029162,None,602.9961187774061,None,602.9961187774061,None,616.9986840214606,None,821..794,616.9986840214606,None,616.9986840214606,None,616.9986840214606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.3029592357761,None,641.3029592357761,None,space,2.3605110859080014,641.3029592357761,None,0.0014173630897857947,None,604.9964754354951,None,604.9964754354951,None,0.0014638697666669032,None,606.9968561487603,None,606.9968561487603,None,0.001531224261270836,None,608.9972099202259,None,608.9972099202259,None,0.006768870163796237,None,610.9975672197852,None,610.9975672197852,None,0.0015437329511769349,None,612.9979392731875,None,612.9979392731875,None,0.0014385316462721676,None,614.9983045911395,None,614.9983045911395,None,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
7,2,,,8,1,5,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004580458473355975,None,643.6834855117268,None,643.6834855117268,644.1830823469645,0.0013705356814170955,None,644.6937147351109,None,644.6937147351109,None,0.008389515534872771,None,659.6864035650415,None,659.6864035650415,None,0.0030656238050141837,None,646.6940181510745,None,646.6940181510745,None,660.6966456178525,None,346...827,660.6966456178525,None,660.6966456178525,None,660.6966456178525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0597286832653,None,679.0597286832653,None,space,3.3550053370418027,679.0597286832653,None,0.001249297589311027,None,648.6944527479354,None,648.6944527479354,None,0.0015174326254054904,None,650.6948183866225,None,650.6948183866225,None,0.0014269851617427776,None,652.695158687191,None,652.695158687191,None,0.0010311973201169167,None,654.6955778887386,None,654.6955778887386,None,0.0014988299553806428,None,656.6958780973437,None,656.6958780973437,None,0.0030604920339101227,None,658.6962645838521,None,658.6962645838521,None,026,001,2021_Jan_22_1330,Backward Digit Span2,3.2.4,99.97312957241434,
